,sub_cluster,words,cluster
1802,Abrasive/Cutting Actions,peel,(Super cluster 41: Machines and Tools)
1803,Abrasive/Cutting Actions,scoop,(Super cluster 41: Machines and Tools)
1804,Abrasive/Cutting Actions,scratch,(Super cluster 41: Machines and Tools)
1805,Abrasive/Cutting Actions,shave,(Super cluster 41: Machines and Tools)
1806,Abrasive/Cutting Actions,slice,(Super cluster 41: Machines and Tools)
1807,Abrasive/Cutting Actions,snip,(Super cluster 41: Machines and Tools)
1808,Abrasive/Cutting Actions,stab,(Super cluster 41: Machines and Tools)
1809,Cooking and Eating Utensils,bowl,(Super cluster 41: Machines and Tools)
1810,Cooking and Eating Utensils,cup,(Super cluster 41: Machines and Tools)
1811,Cooking and Eating Utensils,dish,(Super cluster 41: Machines and Tools)
1812,Cooking and Eating Utensils,fork,(Super cluster 41: Machines and Tools)
1813,Cooking and Eating Utensils,glass,(Super cluster 41: Machines and Tools)
1814,Cooking and Eating Utensils,knife,(Super cluster 41: Machines and Tools)
1815,Cooking and Eating Utensils,pan,(Super cluster 41: Machines and Tools)
1816,Cooking and Eating Utensils,plate,(Super cluster 41: Machines and Tools)
1817,Cooking and Eating Utensils,pot,(Super cluster 41: Machines and Tools)
1818,Cooking and Eating Utensils,spoon,(Super cluster 41: Machines and Tools)
1819,Cooking and Eating Utensils,chopsticks,(Super cluster 41: Machines and Tools)
1820,Cooking and Eating Utensils,mug,(Super cluster 41: Machines and Tools)
1821,Cooking and Eating Utensils,opener,(Super cluster 41: Machines and Tools)
1822,Cooking and Eating Utensils,tablespoon,(Super cluster 41: Machines and Tools)
1823,Cooking and Eating Utensils,teaspoon,(Super cluster 41: Machines and Tools)
1824,Cooking and Eating Utensils,tray,(Super cluster 41: Machines and Tools)
1825,Recreation/Sports Equipment,ball,"(Super cluster 42: Games, Sports, and Recreation)"
1826,Recreation/Sports Equipment,bat,"(Super cluster 42: Games, Sports, and Recreation)"
1827,Recreation/Sports Equipment,glove,"(Super cluster 42: Games, Sports, and Recreation)"
1828,Recreation/Sports Equipment,swing,"(Super cluster 42: Games, Sports, and Recreation)"
1829,Recreation/Sports Equipment,base,"(Super cluster 42: Games, Sports, and Recreation)"
1830,Recreation/Sports Equipment,goal,"(Super cluster 42: Games, Sports, and Recreation)"
1831,Recreation/Sports Equipment,net,"(Super cluster 42: Games, Sports, and Recreation)"
1832,Recreation/Sports Equipment,softball,"(Super cluster 42: Games, Sports, and Recreation)"
1833,Recreation/Sports Equipment,touchdown,"(Super cluster 42: Games, Sports, and Recreation)"
1834,Magic,magic,"(Super cluster 42: Games, Sports, and Recreation)"
1835,Magic,trick,"(Super cluster 42: Games, Sports, and Recreation)"
1836,Recreation and Sports,game,"(Super cluster 42: Games, Sports, and Recreation)"
1837,Recreation and Sports,recess,"(Super cluster 42: Games, Sports, and Recreation)"
1838,Recreation and Sports,contest,"(Super cluster 42: Games, Sports, and Recreation)"
1839,Recreation and Sports,race,"(Super cluster 42: Games, Sports, and Recreation)"
1840,Recreation and Sports,recreation,"(Super cluster 42: Games, Sports, and Recreation)"
1841,Recreation and Sports,sport,"(Super cluster 42: Games, Sports, and Recreation)"
1842,Exercise,exercise,"(Super cluster 42: Games, Sports, and Recreation)"
1843,Exercise,practice,"(Super cluster 42: Games, Sports, and Recreation)"
1844,Exercise,stretch,"(Super cluster 42: Games, Sports, and Recreation)"
1845,Board/Other Games,doll,"(Super cluster 42: Games, Sports, and Recreation)"
1846,Board/Other Games,toy,"(Super cluster 42: Games, Sports, and Recreation)"
1847,Board/Other Games,toys,"(Super cluster 42: Games, Sports, and Recreation)"
1848,Board/Other Games,puppet,"(Super cluster 42: Games, Sports, and Recreation)"
,Board/Other Games,puzzle,"(Super cluster 42: Games, Sports, and Recreation)"
1850,Sports (Specific Types),baseball,"(Super cluster 42: Games, Sports, and Recreation)"
1851,Sports (Specific Types),soccer,"(Super cluster 42: Games, Sports, and Recreation)"
1852,Sports (Specific Types),softball,"(Super cluster 42: Games, Sports, and Recreation)"
1853,Sports (Specific Types),swim,"(Super cluster 42: Games, Sports, and Recreation)"
1854,Sports (Specific Types),swimming,"(Super cluster 42: Games, Sports, and Recreation)"
1855,Sports (Specific Types),basketball,"(Super cluster 42: Games, Sports, and Recreation)"
1856,Sports (Specific Types),bicycle,"(Super cluster 42: Games, Sports, and Recreation)"
1857,Sports (Specific Types),bowling,"(Super cluster 42: Games, Sports, and Recreation)"
1858,Sports (Specific Types),boxing,"(Super cluster 42: Games, Sports, and Recreation)"
1859,Sports (Specific Types),football,"(Super cluster 42: Games, Sports, and Recreation)"
1860,Sports (Specific Types),golf,"(Super cluster 42: Games, Sports, and Recreation)"
1861,Sports (Specific Types),hockey,"(Super cluster 42: Games, Sports, and Recreation)"
1862,Sports (Specific Types),racing,"(Super cluster 42: Games, Sports, and Recreation)"
1863,Sports (Specific Types),skate,"(Super cluster 42: Games, Sports, and Recreation)"
1864,Sports (Specific Types),skating,"(Super cluster 42: Games, Sports, and Recreation)"
1865,Sports (Specific Types),ski,"(Super cluster 42: Games, Sports, and Recreation)"
1866,Sports (Specific Types),skiing,"(Super cluster 42: Games, Sports, and Recreation)"
1867,Sports (Specific Types),tennis,"(Super cluster 42: Games, Sports, and Recreation)"
1868,Sports (Specific Types),volleyball,"(Super cluster 42: Games, Sports, and Recreation)"
1869,Sports (Specific Types),wrestling,"(Super cluster 42: Games, Sports, and Recreation)"
,,dice,"(Super cluster 42: Games, Sports, and Recreation)"
,,sandbox,"(Super cluster 42: Games, Sports, and Recreation)"
,,seesaw,"(Super cluster 42: Games, Sports, and Recreation)"
1870,Building Materials (Other),bar,"(Super cluster 43: Containers, Materials and Building)"
1871,Building Materials (Other),brick,"(Super cluster 43: Containers, Materials and Building)"
1872,Building Materials (Other),cardboard,"(Super cluster 43: Containers, Materials and Building)"
1873,Building Materials (Other),paste,"(Super cluster 43: Containers, Materials and Building)"
1874,Building Materials (Other),pipe,"(Super cluster 43: Containers, Materials and Building)"
1875,Building Materials (Other),plastic,"(Super cluster 43: Containers, Materials and Building)"
1876,Building Materials (Other),sewer,"(Super cluster 43: Containers, Materials and Building)"
1877,Building Materials (Other),tube,"(Super cluster 43: Containers, Materials and Building)"
1878,Building Materials (Other),wire,"(Super cluster 43: Containers, Materials and Building)"
1879,Wooden Building Materials,stick,"(Super cluster 43: Containers, Materials and Building)"
1880,Wooden Building Materials,wood,"(Super cluster 43: Containers, Materials and Building)"
1881,Wooden Building Materials,board,"(Super cluster 43: Containers, Materials and Building)"
1882,Wooden Building Materials,log,"(Super cluster 43: Containers, Materials and Building)"
1883,Wooden Building Materials,post,"(Super cluster 43: Containers, Materials and Building)"
1884,Wooden Building Materials,timber,"(Super cluster 43: Containers, Materials and Building)"
1885,Containers,bag,"(Super cluster 43: Containers, Materials and Building)"
1886,Containers,basket,"(Super cluster 43: Containers, Materials and Building)"
1887,Containers,bath,"(Super cluster 43: Containers, Materials and Building)"
1888,Containers,bathtub,"(Super cluster 43: Containers, Materials and Building)"
1889,Containers,bottle,"(Super cluster 43: Containers, Materials and Building)"
1890,Containers,box,"(Super cluster 43: Containers, Materials and Building)"
1891,Containers,bucket,"(Super cluster 43: Containers, Materials and Building)"
1892,Containers,jar,"(Super cluster 43: Containers, Materials and Building)"
1893,Containers,barrel,"(Super cluster 43: Containers, Materials and Building)"
1894,Containers,coffeepot,"(Super cluster 43: Containers, Materials and Building)"
1895,Containers,container,"(Super cluster 43: Containers, Materials and Building)"
1896,Containers,crate,"(Super cluster 43: Containers, Materials and Building)"
1897,Containers,folder,"(Super cluster 43: Containers, Materials and Building)"
1898,Containers,hamper jug,"(Super cluster 43: Containers, Materials and Building)"
1899,Containers,package,"(Super cluster 43: Containers, Materials and Building)"
1900,Containers,pail,"(Super cluster 43: Containers, Materials and Building)"
1901,Containers,pitcher,"(Super cluster 43: Containers, Materials and Building)"
1902,Containers,sack,"(Super cluster 43: Containers, Materials and Building)"
1903,Containers,suitcase,"(Super cluster 43: Containers, Materials and Building)"
1904,Containers,tub,"(Super cluster 43: Containers, Materials and Building)"
,,backpack,
1905,Building and Repairing,find,"(Super cluster 43: Containers, Materials, and Building)"
1906,Building and Repairing,fix,"(Super cluster 43: Containers, Materials, and Building)"
1907,Building and Repairing,make,"(Super cluster 43: Containers, Materials, and Building)"
1908,Building and Repairing,build,"(Super cluster 43: Containers, Materials, and Building)"
1909,Building and Repairing,develop,"(Super cluster 43: Containers, Materials, and Building)"
1910,Building and Repairing,prepare,"(Super cluster 43: Containers, Materials, and Building)"
1911,Building and Repairing,produce,"(Super cluster 43: Containers, Materials, and Building)"
1912,Building and Repairing,repair,"(Super cluster 43: Containers, Materials, and Building)"
1913,Building and Repairing,shape,"(Super cluster 43: Containers, Materials, and Building)"
1914,Objects (General Names),thing,"(Super cluster 43: Containers, Materials, and Building)"
1915,Objects (General Names),object,"(Super cluster 43: Containers, Materials, and Building)"
1916,Objects/Materials Used to Cover Things,cork,"(Super cluster 43: Containers, Materials, and Building)"
1917,Objects/Materials Used to Cover Things,cover,"(Super cluster 43: Containers, Materials, and Building)"
1918,Objects/Materials Used to Cover Things,flap,"(Super cluster 43: Containers, Materials, and Building)"
1919,Objects/Materials Used to Cover Things,lid,"(Super cluster 43: Containers, Materials, and Building)"
1920,Objects/Materials Used to Cover Things,mask,"(Super cluster 43: Containers, Materials, and Building)"
1921,Packing and Wrapping,pack,"(Super cluster 43: Containers, Materials, and Building)"
1922,Packing and Wrapping,tape,"(Super cluster 43: Containers, Materials, and Building)"
1923,Packing and Wrapping,tie,"(Super cluster 43: Containers, Materials, and Building)"
1924,Packing and Wrapping,wrap,"(Super cluster 43: Containers, Materials, and Building)"
1925,Military,army,(Super cluster 44: Groups)
1926,Military,navy,(Super cluster 44: Groups)
1927,Military,police,(Super cluster 44: Groups)
1928,Political and Social Groups,country,(Super cluster 44: Groups)
1929,Political and Social Groups,family,(Super cluster 44: Groups)
1930,Political and Social Groups,community,(Super cluster 44: Groups)
1931,Political and Social Groups,democracy,(Super cluster 44: Groups)
1932,Political and Social Groups,nation,(Super cluster 44: Groups)
1933,Political and Social Groups,race,(Super cluster 44: Groups)
1934,Political and Social Groups,society,(Super cluster 44: Groups)
1935,Political and Social Groups,tribe,(Super cluster 44: Groups)
1936,Business and Social Groups,audience,(Super cluster 44: Groups)
1937,General Names for Groups,gather,(Super cluster 44: Groups)
1938,General Names for Groups,group,(Super cluster 44: Groups)
1939,General Names for Groups,pile,(Super cluster 44: Groups)
1940,General Names for Groups,sequence,(Super cluster 44: Groups)
1941,General Names for Groups,bunch,(Super cluster 44: Groups)
1942,General Names for Groups,classify,(Super cluster 44: Groups)
1943,General Names for Groups,list,(Super cluster 44: Groups)
1944,General Names for Groups,organize,(Super cluster 44: Groups)
1945,General Names for Groups,stack,(Super cluster 44: Groups)
1946,Groups of Animals/People,band,(Super cluster 44: Groups)
1947,Groups of Animals/People,class,(Super cluster 44: Groups)
1948,Groups of Animals/People,club,(Super cluster 44: Groups)
1949,Groups of Animals/People,crowd,(Super cluster 44: Groups)
1950,Groups of Animals/People,herd,(Super cluster 44: Groups)
1951,Groups of Animals/People,team,(Super cluster 44: Groups)
1952,Events and Dates (General),event,(Super cluster 45: Events)
1953,Recreational Events and Festivals,birthday,(Super cluster 45: Events)
1954,Recreational Events and Festivals,party,(Super cluster 45: Events)
1955,Recreational Events and Festivals,recess,(Super cluster 45: Events)
1956,Recreational Events and Festivals,circus,(Super cluster 45: Events)
1957,Recreational Events and Festivals,date,(Super cluster 45: Events)
1958,Recreational Events and Festivals,fair,(Super cluster 45: Events)
1959,Recreational Events and Festivals,holiday,(Super cluster 45: Events)
1960,Recreational Events and Festivals,parade,(Super cluster 45: Events)
1961,Recreational Events and Festivals,vacation,(Super cluster 45: Events)
1962,Political Events,vote,(Super cluster 45: Events)
1963,Actions Associated with Crops/Soil,plant,"(Super cluster 46: Rocks, Metals, and Soil)"
1964,Rocks and Jewels,rock,"(Super cluster 46: Rocks, Metals, and Soil)"
1965,Rocks and Jewels,boulder,"(Super cluster 46: Rocks, Metals, and Soil)"
1966,Rocks and Jewels,diamond,"(Super cluster 46: Rocks, Metals, and Soil)"
1967,Rocks and Jewels,jewel,"(Super cluster 46: Rocks, Metals, and Soil)"
1968,Rocks and Jewels,marble,"(Super cluster 46: Rocks, Metals, and Soil)"
1969,Rocks and Jewels,stone,"(Super cluster 46: Rocks, Metals, and Soil)"
1970,Characteristics of Rocks/Soil,sand,"(Super cluster 46: Rocks, Metals, and Soil)"
1971,Characteristics of Rocks/Soil,pebble,"(Super cluster 46: Rocks, Metals, and Soil)"
1972,Soil,ground,"(Super cluster 46: Rocks, Metals, and Soil)"
1973,Soil,land,"(Super cluster 46: Rocks, Metals, and Soil)"
1974,Soil,mud,"(Super cluster 46: Rocks, Metals, and Soil)"
1975,Soil,soil,"(Super cluster 46: Rocks, Metals, and Soil)"
1976,Soil,clay,"(Super cluster 46: Rocks, Metals, and Soil)"
1977,Soil,dirt,"(Super cluster 46: Rocks, Metals, and Soil)"
1978,Soil,dust,"(Super cluster 46: Rocks, Metals, and Soil)"
1979,Soil,earth,"(Super cluster 46: Rocks, Metals, and Soil)"
1980,Metals,gold,"(Super cluster 46: Rocks, Metals, and Soil)"
1981,Metals,iron,"(Super cluster 46: Rocks, Metals, and Soil)"
1982,Metals,magnet,"(Super cluster 46: Rocks, Metals, and Soil)"
1983,Metals,metal,"(Super cluster 46: Rocks, Metals, and Soil)"
1984,Metals,silver,"(Super cluster 46: Rocks, Metals, and Soil)"
1985,Metals,steel,"(Super cluster 46: Rocks, Metals, and Soil)"
1986,"Life, Birth, and Death",dead,"(Super cluster 47: Life, Death, and Survival)"
1987,"Life, Birth, and Death",alive,"(Super cluster 47: Life, Death, and Survival)"
1988,"Life, Birth, and Death",born,"(Super cluster 47: Life, Death, and Survival)"
